States ,Districts,Year,Sim_Yield_t_ha,Obs_Yield_t_ha,SowingDOY,EmergenceDOY,AnthesisDOY,MilkripenessDOY,MaturityDOY,HarvestDOY,AGBiomass_t_ha,maxLAI,maxSeminal_RootDepth,RainGDD,RadiationGDD,TmaxGDD,TminGDD,RainYearly,RadiationYearly,TmaxYearly,TminYearly,TRANRF,NNI,PNI,KNI,NPKI,cropNuptake_kg_ha,cropPuptake_kg_ha,shoot_P_kg_ha,PLeaching,CumulatedSeepN,TotalUptakeP,ActualTranspiration,CumulativeActualTranspiration,ActualEvapotranspiration,PotentialEvapotranspiration,ReferenceEvapotranspiration,RootLengthDensityPerLayer_30,RootLengthDensityPerLayer_30-45,RootLengthDensityPerLayer_45-75,RootLengthDensityPerLayer_75-105,RootLengthDensityPerLayer_105-135,RootLengthDensityPerLayer_135-165,RootLengthDensityPerLayer_165-195,sSeminalRootLength_30,sSeminalRootLength_30-45,sSeminalRootLength_45-75,sSeminalRootLength_75-105,sSeminalRootLength_105-135,sSeminalRootLength_135-165,sSeminalRootLength_165-195,CumulatedMineralizedN_kg_ha,TotalSoilN,TotalSoilC_correct,NitrateLossSeepage
Baden-Württemberg,Biberach,2005,10.61304887,7.25,301,308,164,208,229,229,18.88467873,5.750256257,1.425317013,855.995,4167.54955,12.61589508,3.299099283,874.955,4249.799,12.7540137,3.045589041,0.785130396,0.864310009,0.969172232,0.979810141,0.864310009,219.0258113,34.1912148,37.80725,5.463765936,113.0189326,17.33543774,437.0149717,2413.666331,568.598307,663.3733207,676.1723541,1.399073459,0.625619857,0.308903194,0.095148359,0.006722815,0,0,480,300,457.1068057,273.8055665,45,0,0,1241.836349,18644.65575,184495.3739,258.0835
Baden-Württemberg,Biberach,2006,8.758002688,7.65,301,307,172,210,231,231,16.30986629,3.644087699,1.428255536,865.745,4386.74055,12.60589779,3.071409251,792.875,4391.8125,13.47431507,3.634232877,0.775421174,0.824328269,0.979214663,0.982691883,0.824328269,162.877829,30.82622538,33.597,11.75161072,8.486866733,17.33543774,403.3057389,403.3057389,562.4360417,684.7174281,725.0615007,1.761929918,0.817218614,0.387326473,0.114500423,0.007743004,0,0,480,300,459.666733,273.5888035,45,0,0,219.8539597,19437.11755,195441.2729,84.86875
Baden-Württemberg,Biberach,2007,7.462201027,7.96,301,311,136,185,204,204,12.40654583,2.913833868,1.388092277,738.405,4059.8783,14.70977135,4.424371943,895.34,4488.91405,13.91075342,3.985438356,0.754913191,0.823339114,0.927724611,0.969236973,0.823339114,139.5693666,21.30325778,24.00715,6.177764849,19.67094212,5.212948316,348.2291125,751.5348513,504.2187891,627.5798564,676.5714484,0.439343485,0.305072559,0.165163667,0.058775365,0.004096183,0,0,480,300,454.8994129,244.8004336,33.49728262,0,0,286.4646965,19416.1255,194836.4569,111.8408
Baden-Württemberg,Biberach,2008,9.4153409,7.78,301,315,160,207,224,224,16.58659903,4.802536949,1.414594575,861.77,4650.10815,13.68542301,3.950032967,745.23,4266.02595,13.41520492,3.768797814,0.703346035,0.843532023,0.96046923,0.963248116,0.843532023,182.3840716,30.74697937,33.96335,36.33920713,34.18587197,8.287646253,402.0296616,1153.564513,593.537756,723.7753125,767.9475394,1.153538296,0.583346432,0.311159353,0.094679999,0.00594357,0,0,480,300,459.3573667,265.2372086,37.33825692,0,0,438.6481027,19325.47205,193443.4523,145.1493
Baden-Württemberg,Biberach,2009,11.4258836,7.26,301,312,164,210,228,228,21.23497419,6.07724563,1.427983019,828.72,4291.87005,12.86914891,3.286011063,848.285,4299.1056,13.37894521,3.41809589,0.760883527,0.863098594,0.96965342,0.970147613,0.863098594,247.5404216,41.31175486,44.8077,26.68990445,48.34601411,12.41882174,444.9099897,1598.474503,585.2385924,686.9826895,702.6955378,1.854567376,0.751404274,0.422500132,0.123821913,0.007905132,0,0,480,300,459.6686042,273.4498192,45,0,0,667.3828057,19173.244,191044.8757,141.60145
Baden-Württemberg,Biberach,2010,10.46340693,7.24,301,311,165,208,229,229,17.50574082,5.177372186,1.422182268,854.475,4233.36745,12.85310399,3.23195532,918.55,4132.3233,11.9570137,2.637342466,0.76867955,0.865086623,0.934293518,0.972410406,0.865086623,196.4045382,29.89276012,33.41135,28.84916529,70.34927593,15.40809775,425.5855489,2024.060052,559.4106165,668.5801009,695.2304237,1.136489813,0.486468292,0.267708905,0.087713516,0.006395132,0,0,480,300,456.4287305,271.0774696,45,0,0,916.2971458,18988.98135,188360.1665,220.0326
Baden-Württemberg,Biberach,2011,9.464424439,7.78,301,309,153,202,223,223,16.44708531,5.342765701,1.391426965,808.07,4289.0584,12.96465421,2.806699523,753.445,4569.5056,14.29915068,3.766972603,0.743506254,0.865573198,0.976419992,0.977551176,0.865573198,191.4859017,31.17359841,34.4846,17.78664712,96.99885955,18.52545759,387.0618582,2411.12191,527.5084444,668.2689694,689.0635964,0.735188256,0.236857126,0.202019176,0.095946271,0.006952529,0,0,480,300,458.7235556,244.1159129,34.53490404,0,0,1156.23603,18759.181,185717.2758,266.49575
Baden-Württemberg,Biberach,2012,7.4199297,7.87,301,309,155,201,220,220,13.05067997,3.421489487,1.362023286,734.465,4486.6647,13.80796369,3.601495692,844.195,4466.56045,13.54311475,3.436557377,0.749366638,0.830022194,0.961777604,0.976532202,0.830022194,130.041653,23.26324279,26.05775,8.337272021,6.195654041,18.52545759,370.2219251,370.2219251,540.4963228,687.4131911,743.6270687,0.736473878,0.242274793,0.176206722,0.071905836,0.004844373,0,0,480,300,443.7038721,228.3194141,30,0,0,160.8562287,19484.57865,196253.3338,62.10535
Baden-Württemberg,Biberach,2013,9.877675323,8.27,301,315,169,212,230,230,17.86492418,4.391606986,1.430323253,908.1,4386.8185,13.00862976,3.709530882,812.295,4111.0399,12.55434247,3.672821918,0.739848305,0.833915936,0.956256051,0.961164343,0.833915936,189.4906409,32.57843307,35.77885,17.95345846,18.9638005,5.584167587,417.7511324,787.9730575,571.3546465,704.8718657,738.1495627,1.654426656,0.749549506,0.331010961,0.09580096,0.006796918,0,0,480,300,462.2919119,273.2694261,45,0,0,289.259481,19411.36675,194845.7088,127.6815
Baden-Württemberg,Biberach,2014,8.862106991,9.42,301,308,151,199,217,217,14.32757854,3.909689532,1.368271784,767.365,4078.83925,13.93127338,4.03480174,788.005,4211.49315,14.51068493,4.672616438,0.755956977,0.8548784,0.933791259,0.979977016,0.8548784,165.6966758,24.09259248,27.07,17.15876233,30.19805919,7.993426835,364.8923538,1152.865411,508.3195582,636.5968782,669.1801729,0.595320957,0.200467165,0.160428328,0.0682183,0.00444115,0,0,480,300,444.6827374,233.1190792,32.96996772,0,0,418.8809218,19360.869,193653.7633,112.3426
Baden-Württemberg,Biberach,2015,9.345049078,8.58,301,308,155,199,216,216,15.44221213,4.161795341,1.409483369,843.675,4271.99235,14.02876435,4.235460077,754.22,4465.2032,14.47405479,4.037945205,0.741898803,0.881049081,0.938836861,0.980222451,0.881049081,180.9087195,25.82244585,28.86845,50.15878983,53.28452223,10.57567142,402.1391268,1555.004538,571.0747449,676.8345789,712.8805328,0.80974079,0.429133919,0.211003571,0.067099866,0.004459011,0,0,480,300,456.899078,261.2765603,38.09465196,0,0,666.6874549,19176.4266,190800.2372,230.8646
Baden-Württemberg,Biberach,2016,8.14959464,6.47,301,309,150,197,215,215,13.27644522,3.655838162,1.420684214,957.025,4110.11285,14.11837425,4.357370071,948.915,4186.7967,13.72836066,4.045150273,0.741335308,0.872982534,0.917939562,0.976065426,0.872982534,158.5819195,21.57847671,24.43255,27.62494748,90.37146662,12.73351909,356.1366442,1911.141182,491.4281495,638.2926557,684.3313979,0.635757243,0.337017817,0.177348723,0.066144427,0.004947877,0,0,480,300,460.0388186,268.145395,41.88946106,0,0,938.6985907,18875.21745,187659.895,370.86945
Baden-Württemberg,Biberach,2017,9.950666277,8.87,301,312,157,200,217,217,16.80981688,4.960736811,1.409614558,742.365,4573.7158,14.20474942,3.734060779,891.995,4409.4389,13.93772603,3.677849315,0.7262374,0.87014555,0.934682145,0.969489997,0.87014555,199.3821163,28.69751376,31.9463,8.987993263,103.95768,15.60327047,428.9240466,2340.065229,582.0183031,729.4489821,774.89595,1.01098064,0.508344436,0.278842271,0.082862793,0.005233235,0,0,480,300,454.8946076,263.5356914,37.83273257,0,0,1241.728188,18760.14455,184198.9244,135.8621
Baden-Württemberg,Biberach,2018,8.244339704,8.73,301,312,150,195,212,212,14.52103045,3.292255776,1.412440285,813.925,4376.0339,14.11146438,4.130029717,687.97,4666.69035,15.09310959,4.542958904,0.721543117,0.805631019,0.959449363,0.967049539,0.805631019,145.7552193,26.71438616,29.47665,12.97221336,10.85115853,15.60327047,373.9645413,373.9645413,545.6056192,691.3469504,744.2577046,0.904276707,0.319741796,0.21923639,0.106983311,0.007297692,0,0,480,300,456.0840869,263.8576136,40.1537084,0,0,208.4336432,19427.03005,195577.5202,108.51175
Baden-Württemberg,Biberach,2019,8.450223518,8.32,301,311,158,201,218,218,14.3039481,3.422529977,1.409875639,721.92,4771.7407,15.04260674,4.102822786,801.66,4546.86035,14.44483562,3.942356164,0.720388617,0.849440747,0.931611845,0.971409437,0.849440747,151.3329695,23.52165597,26.47405,3.759769265,20.41248045,5.023604213,398.8978935,772.8624349,551.3947081,754.0110053,818.8787032,0.815032322,0.409921718,0.206506687,0.073757058,0.004858903,0,0,480,300,457.0047605,262.3869847,37.98389332,0,0,308.3903171,19412.43655,194705.4084,95.61325
Baden-Württemberg,Biberach,2020,8.613369023,9.27,301,309,150,200,218,218,14.27579547,3.663203106,1.396357762,796.5,4704.75055,14.75763823,3.989260375,788.765,4724.4989,14.71502732,4.247704918,0.730796432,0.863863679,0.938676744,0.978091092,0.863863679,169.0799047,24.25886757,27.18905,18.91529538,36.35521722,7.44949097,391.5019902,1164.364425,561.8113725,724.3712268,774.6607937,0.513436045,0.216103605,0.129011933,0.07374141,0.005258245,0,0,480,300,455.4360301,252.3258652,33.6720875,0,0,467.4632304,19311.25175,193045.9625,159.42745
Baden-Württemberg,Biberach,2021,8.893041603,7.04,301,307,164,208,227,227,14.42555636,3.654965241,1.396862287,1073.11,4654.1912,13.86508638,4.012616397,954.445,4464.9723,13.21278082,3.272342466,0.756198264,0.872502539,0.912088207,0.982533872,0.872502539,174.6930374,23.1044525,26.0842,52.41924878,67.44917257,9.75993622,400.7850151,1565.14944,574.807951,715.0112377,766.780373,0.630942825,0.329488378,0.174578236,0.063352674,0.004427078,0,0,480,300,455.1611328,251.7011545,35,0,0,743.4875774,19061.85415,189901.7436,310.9394
Baden-Württemberg,Biberach,2022,10.1703142,8.68,301,312,135,178,194,194,17.34421787,5.17527271,1.393546238,563.59,4126.1969,15.11289022,3.96170659,833.7,4899.5525,16.28208219,4.759726027,0.72687717,0.857981015,0.936653611,0.964337251,0.857981015,200.341062,30.15324278,33.44005,11.51974346,78.88342416,12.7752605,405.5640427,1970.713483,538.7200497,670.762918,703.4421398,1.060014758,0.488037802,0.24314553,0.070531864,0.004743567,0,0,480,300,452.8252343,249.9481795,35,0,0,1000.332476,18960.5693,186996.9676,114.3424
Baden-Württemberg,Ravensburg,1999,11.26528082,6.22,301,311,159,208,226,226,19.52000398,5.883913883,1.324316849,1501.184615,4196.110462,12.56242766,4.142303171,1356.792308,4137.118769,12.69915701,4.192181243,0.752837161,0.86968746,0.966560246,0.972709465,0.86968746,234.1307021,36.06645081,39.63430769,12.25847908,188.7336666,19.60784697,425.884323,2502.023694,573.1549416,672.7077958,692.6439547,1.569584238,0.71646759,0.322928452,0.062028665,0.003675131,0,0,480,300,451.1671277,184.6881831,23.07692308,0,0,2034.286057,17884.773,189165.4194,446.8386923
Baden-Württemberg,Ravensburg,2000,9.270367128,7.45,301,307,155,205,225,225,16.27844433,4.209575688,1.310228482,1214.284615,4217.215462,12.97535124,4.149195571,1150.353846,4248.408692,13.60855401,4.684678436,0.771311072,0.828272198,0.972988984,0.983300227,0.82822551,174.766612,29.70002233,32.93830769,41.30659729,19.12815694,19.60784697,391.6687341,391.6687341,557.0104961,660.6687056,696.7587149,1.085764695,0.514018623,0.258154486,0.053393449,0.003379644,0,0,480,300,445.0940165,174.2834757,23.07692308,0,0,356.117361,19407.154,209897.8766,193.2239231
Baden-Württemberg,Ravensburg,2001,9.452559964,7.45,301,308,150,201,219,219,15.99683282,3.806677365,1.323379809,1219.392308,4177.947538,13.36870008,4.614740895,1290.930769,4268.89,12.7804215,4.098524763,0.763885882,0.847744206,0.939150284,0.977999479,0.847744206,182.2077128,27.45048019,30.58015385,75.43940654,50.10191558,5.715050252,395.9673184,787.6360525,546.223467,659.7860255,697.9755768,0.87157146,0.450344796,0.23934811,0.05591342,0.003497688,0,0,480,300,445.7620263,189.1562439,23.07692308,0,0,623.7823084,19173.33238,206341.2375,309.7374615
Baden-Württemberg,Ravensburg,2002,9.941090282,7.2,301,308,156,200,220,220,16.88429821,4.635117888,1.307642099,1180.930769,4342.949231,13.26570381,4.136259426,1363.807692,4282.189692,13.51586934,4.60337197,0.754102724,0.865110266,0.93412872,0.980846058,0.865110266,189.8921436,28.30563296,31.66969231,32.67713275,79.13962893,8.545613548,411.739366,1199.375418,580.0228616,682.6347601,718.0738535,1.019252961,0.512145496,0.244713304,0.052710092,0.003474001,0,0,480,300,443.5085129,175.6720472,23.07692308,0,0,932.1116161,18941.98108,202360.7764,290.3772308
Baden-Württemberg,Ravensburg,2003,8.924495666,6.18,301,308,152,192,209,209,14.52052039,4.582139822,1.272358428,1110.153846,4325.286615,13.3561941,3.969788391,829.5,4744.274846,14.02790306,3.554604847,0.712735369,0.880791389,0.958982643,0.979163101,0.880791389,163.4718207,25.4673196,28.48161538,14.181055,116.2119965,11.09234551,375.3176189,1574.693037,537.7013694,690.9763529,724.4617771,0.852061652,0.229812716,0.171723435,0.033941854,0.001892766,0,0,480,300,441.7334643,143.0299285,15.38461538,0,0,1358.813231,18648.48731,196890.49,370.7236154
Baden-Württemberg,Ravensburg,2004,10.93475071,7.83,301,315,170,217,235,235,19.23710486,5.659345366,1.3096394,1045.161538,4888.591615,13.65128549,3.64903363,987.3692308,4234.467615,12.49861286,3.459205549,0.725024649,0.869782561,0.9566947,0.963196337,0.869782561,229.4600018,35.25951297,38.77638462,3.607082291,169.4936524,14.6182968,440.9906408,2015.683678,596.8715098,763.8286208,811.1626814,1.378141262,0.588820417,0.261969767,0.052454132,0.003459109,0,0,480,300,447.5714151,173.6064465,23.07692308,0,0,1813.038765,18126.99154,191448.716,532.8166154
Baden-Württemberg,Ravensburg,2005,10.74131076,7.39,301,308,165,209,231,231,19.0893712,5.864295253,1.315102005,1065.169231,4150.412,12.45358568,3.310745776,1068.915385,4276.352231,12.70674394,3.114415174,0.794143112,0.864086451,0.96993249,0.980008116,0.864086451,221.1067321,34.66531798,38.31846154,6.092084717,203.5388315,18.0848286,439.1645747,2454.848253,572.0301293,660.3959699,673.2084871,1.468489647,0.635872236,0.297272905,0.059911643,0.003756988,0,0,480,300,447.2614505,179.3790156,23.07692308,0,0,2149.859449,17807.817,187623.4168,340.4516923
Baden-Württemberg,Ravensburg,2006,9.350460509,7.46,301,307,172,210,231,231,17.85453378,4.396248667,1.312009387,1010.107692,4405.645615,12.52797931,3.096463167,1008.361538,4424.163077,13.35249737,3.688324552,0.761470599,0.845242453,0.976276585,0.982963212,0.843402646,191.0803951,33.66443228,36.65107692,20.91030606,13.76873813,18.0848286,399.1035629,399.1035629,546.9672703,695.7190573,728.629218,2.02682865,0.906008499,0.393133573,0.065763642,0.003876101,0,0,480,300,446.1009193,176.7882448,23.07692308,0,0,375.5866491,19438.21131,209879.112,138.1258462
Baden-Württemberg,Ravensburg,2007,8.306841424,7.76,301,312,137,186,205,205,13.30175856,3.125289637,1.286746058,961.1230769,4114.569538,14.56411644,4.44366829,1111.538462,4537.786923,13.75496312,3.937702845,0.751639575,0.835425532,0.899696367,0.966831674,0.835425532,158.5315359,21.95735701,24.80561538,50.69297569,46.66852556,5.562178929,356.8911652,755.9947281,518.9062616,636.0498901,683.7363706,0.479723631,0.320197571,0.153548709,0.035500908,0.002171746,0,0,480,300,434.7749476,162.3595408,20.87017262,0,0,601.0869892,19192.45892,206775.8457,328.9978462
Baden-Württemberg,Ravensburg,2008,9.770161452,7.55,301,317,163,209,227,227,17.39074465,5.421814514,1.301740104,1089.284615,4750.412308,13.5265941,3.79487044,935.6538462,4340.862462,13.23913409,3.531441782,0.695232522,0.85098472,0.953044894,0.956431945,0.85098472,199.6376782,32.91945992,36.25092308,40.73043804,72.66556437,8.85412492,408.6893256,1164.684054,599.7329301,740.1737884,779.6056904,1.176454376,0.597703868,0.305308145,0.058527629,0.003683074,0,0,480,300,443.2485549,170.0300102,23.07692308,0,0,949.2413661,18980.01377,202268.0254,259.9702308
Baden-Württemberg,Ravensburg,2009,11.68382692,6.3,301,312,166,212,230,230,21.70458754,6.360694532,1.309864714,964.6615385,4353.455462,12.74891494,3.115272169,995.5230769,4347.816154,13.28303477,3.356332982,0.767908072,0.867668092,0.968375324,0.968724903,0.867668092,254.6154911,42.21110478,45.74607692,19.64217109,109.8729807,13.0752354,455.0149152,1619.698969,598.3124116,696.9872723,712.3532058,1.934842914,0.708566918,0.405679912,0.073947008,0.00429149,0,0,480,300,444.5960968,176.8070789,23.07692308,0,0,1345.688232,18596.56623,197449.7814,372.0741538
Baden-Württemberg,Ravensburg,2010,10.94357002,6.94,301,311,166,210,230,230,18.22895929,5.37906168,1.310341857,1042.515385,4283.548,12.7447674,3.175136014,1110.076923,4196.787077,11.88731296,2.665943098,0.770585637,0.864627499,0.94244501,0.972404651,0.864627499,206.2920522,31.65687829,35.29392308,15.26709951,145.8646108,16.24092323,430.5037806,2050.202749,568.7273358,676.6195844,701.1265067,1.279904936,0.547288074,0.273410731,0.053683621,0.003417404,0,0,480,300,441.3515264,180.5287926,23.07692308,0,0,1732.463445,18272.043,192789.7495,359.9162308
Baden-Württemberg,Ravensburg,2011,10.10883542,8.78,301,309,154,204,225,225,17.62992488,5.423980241,1.300428797,987.1,4356.457538,12.85583158,2.893057041,959.3384615,4648.463154,14.14902002,3.768830348,0.759169703,0.861477532,0.974326176,0.977720506,0.861477532,204.5802646,32.57733896,36.08276923,10.21707952,184.222156,19.49865712,415.6446899,2465.847439,565.9399505,680.9223951,699.5100143,0.855024997,0.279285933,0.197317899,0.059187192,0.004025096,0,0,480,300,442.5404413,168.4653608,23.07692308,0,0,2065.550028,17921.34954,188894.0634,383.5754615
Baden-Württemberg,Ravensburg,2012,8.05845378,7.65,301,309,156,203,221,221,13.74648466,3.599879063,1.239463342,900.5,4515.165923,13.60856962,3.492965064,1047.092308,4470.335692,13.36357713,3.390100883,0.748096302,0.842834367,0.951548274,0.977252984,0.842834367,145.9521045,23.89255676,26.80884615,14.27324792,20.17551693,19.49865712,372.9935972,372.9935972,550.6528977,690.7706538,744.0227154,0.776856768,0.314071863,0.16087416,0.033052449,0.002031103,0,0,480,300,426.7252528,124.2765506,15.38461538,0,0,338.5367986,19409.29331,210302.467,204.6980769
Baden-Württemberg,Ravensburg,2013,10.79062576,8.45,301,315,169,212,230,230,19.20253009,5.126027982,1.310643058,1162.084615,4387.412,12.96252209,3.666076595,975.8615385,4155.909923,12.56781876,3.551928346,0.742070568,0.855056873,0.95270616,0.961400158,0.855056873,212.377105,34.73573004,38.16523077,70.22085456,45.20864132,5.86282868,433.7037342,806.6973313,591.3116456,710.6703483,736.3655914,1.727507801,0.790862765,0.32834071,0.061577407,0.003829231,0,0,480,300,441.8796553,180.3018641,23.07692308,0,0,626.2106145,19204.16231,206225.0892,250.3311538
Baden-Württemberg,Ravensburg,2014,9.426940684,9.18,301,308,154,201,220,220,15.09769961,4.142396413,1.292723761,914.7846154,4160.252231,13.82640129,3.915186314,921.4307692,4262.974615,14.34880927,4.51886196,0.757574147,0.862822231,0.935011601,0.979842208,0.862822231,180.4023905,25.55103363,28.60115385,26.56850067,72.32159011,8.417932042,376.342808,1183.040139,525.5752195,650.5741677,679.6190242,0.728073773,0.296916463,0.16254455,0.036730289,0.002731101,0,0,480,300,441.6343,161.6607582,23.07692308,0,0,933.4088333,18985.61085,202208.1628,271.1293846
Baden-Württemberg,Ravensburg,2015,9.464376178,7.87,301,308,155,199,216,216,15.68223216,4.301814466,1.295563255,938.4846154,4273.674154,13.9062891,4.148069215,907.5076923,4497.171538,14.30322445,3.972118019,0.739385776,0.882045363,0.936813503,0.979121288,0.882045363,181.7999577,26.12915891,29.21338462,33.31908953,115.0949447,11.03084793,398.906278,1581.946417,563.1214854,677.0107905,712.0430903,0.885188873,0.45588128,0.211082079,0.038701112,0.002761473,0,0,480,300,442.3346004,163.1543309,23.07692308,0,0,1366.417082,18606.59131,196657.7681,427.7336154
Baden-Württemberg,Ravensburg,2016,8.279826412,6.59,301,309,151,199,216,216,13.43875102,3.672825245,1.305703352,1185.292308,4169.348,13.94241394,4.282839361,1166.076923,4212.759077,13.5907314,4.011139134,0.744255082,0.872131108,0.914704354,0.977475179,0.872131108,159.8740243,21.71788386,24.59107692,12.60845566,170.4331915,13.20263632,363.4380524,1945.38447,517.0737059,645.2116271,690.719437,0.687745181,0.346485373,0.173858076,0.041006081,0.00290348,0,0,480,300,444.0549933,173.1868206,23.07692308,0,0,1769.020704,18132.58938,191769.151,553.3824615
Baden-Württemberg,Ravensburg,2017,9.999464219,8.46,301,311,158,200,218,218,17.17735023,5.136747742,1.300926436,904.6,4584.454077,14.04637775,3.723269197,1109.869231,4456.218846,13.76149631,3.698714436,0.730901682,0.872611326,0.947041485,0.972169887,0.872611326,199.6361776,29.77783127,33.09192308,6.965778139,201.8046204,16.18041945,433.1244673,2378.508937,595.3864466,735.6815835,773.7032053,1.111502522,0.546250143,0.278850241,0.04836666,0.003079134,0,0,480,300,442.6562351,169.808662,23.07692308,0,0,2162.502774,17848.61654,187158.6092,313.7143077
Baden-Württemberg,Ravensburg,2018,8.726885776,8.47,301,313,152,197,213,213,15.80802542,3.762623878,1.300383991,961.0538462,4440.992923,13.98578291,4.123412133,772.3076923,4712.612462,14.99928346,4.510642782,0.69808083,0.826372924,0.95690565,0.966022831,0.82637261,166.7496542,28.65393227,31.58523077,21.96636592,18.77646239,16.18041945,370.5420774,370.5420774,544.2120529,709.0054969,754.391001,1.015353967,0.42760911,0.237714332,0.065422774,0.00414214,0,0,480,300,439.9159602,171.1138626,23.07692308,0,0,384.817144,19408.14223,209668.8238,187.7646154
Baden-Württemberg,Ravensburg,2019,9.193318849,7.72,301,311,160,202,219,219,15.11179239,3.960128196,1.309186053,930.8769231,4817.399077,14.85030709,4.049151225,1045.661538,4575.339077,14.23293994,3.878566913,0.72340423,0.865402327,0.917282374,0.972224588,0.865402327,166.9553379,24.15689571,27.20130769,32.72788973,47.88344777,5.281082798,415.9298474,786.4719248,570.8386601,763.2047339,821.9752662,0.868175711,0.425448349,0.200096503,0.04446016,0.002996341,0,0,480,300,441.9042583,178.8202559,23.07692308,0,0,645.4586122,19191.79962,205995.4865,291.07
Baden-Württemberg,Ravensburg,2020,8.512702612,9.26,301,308,151,201,219,219,13.89242871,3.659838747,1.299138172,988.4153846,4707.542,14.62352005,3.960575533,975.2,4737.478077,14.63371164,4.256368222,0.733023284,0.866174937,0.933288764,0.978284179,0.866174937,162.5380036,23.37934159,26.33053846,46.06283542,81.87259767,7.619016956,386.9130289,1173.384954,563.8816594,723.6819298,773.9107034,0.506090395,0.2062289,0.119384326,0.048904074,0.002741377,0,0,480,300,442.7117345,171.811053,18.85788638,0,0,1023.058977,18923.65577,201006.089,339.8916154
Baden-Württemberg,Ravensburg,2021,8.976007589,7.58,301,307,164,208,228,228,14.86758775,3.869064786,1.293734726,1306.023077,4698.179923,13.7964493,4.026405948,1170.023077,4523.906154,13.12646997,3.223688093,0.756104725,0.872639857,0.922185899,0.982142625,0.872639857,178.1191521,24.28184531,27.33684615,43.31776625,140.3090156,10.04720149,408.9734972,1582.358451,585.9978896,719.0420549,771.5105088,0.714185004,0.363952959,0.180293268,0.037481661,0.002749748,0,0,480,300,440.9103235,164.3628636,23.07692308,0,0,1489.323668,18408.41438,195202.6468,584.3641538
Baden-Württemberg,Ravensburg,2022,10.20718864,8.72,301,313,135,177,194,194,17.40391264,5.159695166,1.284768212,685.4615385,4157.213846,15.00469638,3.894381309,928,4915.481231,16.17685985,4.748977871,0.728288965,0.855123344,0.933528658,0.962195796,0.855123344,200.5228503,30.21435161,33.52384615,5.948169854,163.3324163,13.06863665,407.1505519,1989.509003,545.2166074,673.7446688,707.1563847,1.082167542,0.443017539,0.215569591,0.041609022,0.002947388,0,0,480,300,437.1100963,156.1058237,23.07692308,0,0,1851.687357,18197.04092,190848.4213,230.2340769
Baden-Württemberg,Reutlingen,1999,11.00102748,6.14,301,313,164,212,233,233,19.27710091,5.947801301,1.568162667,1205.51,4051.6314,12.04490308,3.909495878,1099.57,4025.3026,12.48942466,4.166273973,0.762685877,0.859993746,0.962137318,0.967913816,0.859993746,233.0233022,35.85339355,39.4754,14.92939041,93.79847604,19.30288929,417.8277049,2448.56948,555.0994829,640.3560003,655.6601445,1.347885371,0.690130521,0.369045476,0.149564324,0.010688367,0,0,480,300,483.1626668,385,70,0,0,1239.972258,34361.4769,329639.7153,412.016
Baden-Württemberg,Reutlingen,2000,9.640958176,6.82,301,307,156,207,227,227,16.87289216,4.401309415,1.564893541,1028.68,4097.8793,12.7004983,4.143654917,963.11,4165.9065,13.25303279,4.741065574,0.793051712,0.824668321,0.970709159,0.983289895,0.824668321,184.9940157,31.48037762,34.6492,11.15529983,5.592376057,19.30288929,403.7432196,403.7432196,548.9739469,642.8547824,672.4768944,0.970375548,0.525053481,0.293740633,0.13541973,0.010127483,0,0,480,300,479.8935409,385,70,0,0,175.9469576,35089.3426,338001.2177,55.9307
Baden-Württemberg,Reutlingen,2001,9.449149898,6.91,301,308,152,204,222,222,15.78293019,4.210820074,1.566787572,951.19,4054.4607,12.97911219,4.660418271,1082.36,4134.887,12.52035616,4.102246575,0.774474867,0.850026103,0.931696302,0.978684772,0.850026103,176.6960606,27.18967997,30.308,19.42549323,10.50794384,5.867005758,393.1228653,796.8660849,535.3267231,635.9229991,666.6738882,0.712353733,0.419786114,0.254600973,0.132139168,0.010214515,0,0,480,300,481.7875722,385,70,0,0,221.0698016,35108.1995,339049.3933,49.1557
Baden-Württemberg,Reutlingen,2002,9.950467239,6.62,301,308,158,204,225,225,16.90322326,4.696985578,1.567856993,1100.48,4198.9279,13.00320338,4.076817931,1229.65,4093.4391,13.05863014,4.438219178,0.767801317,0.855860573,0.944690086,0.980968355,0.855860573,194.344768,29.38011547,32.7622,31.62288595,22.07029585,8.805017305,408.3709016,1205.236986,557.8416228,656.7066595,687.095205,0.847755688,0.47907151,0.274295458,0.131159778,0.010268208,0,0,480,300,482.8569933,385,70,0,0,420.8835993,35044.0516,337732.1876,115.6234
Baden-Württemberg,Reutlingen,2003,9.501582297,6.14,301,308,153,196,213,213,16.05984499,4.793975536,1.555866434,1000.29,4126.3592,13.03521804,3.777114487,737.59,4551.7724,13.86383562,3.430383562,0.757591522,0.872861866,0.959887553,0.979594296,0.872861866,182.7851409,28.43019256,31.6241,34.94781341,45.15439996,11.64803656,407.2446296,1612.481616,545.2984667,655.0407755,681.2553899,0.995532225,0.33548345,0.240700188,0.1255345,0.00830365,0,0,480,300,479.6679246,381.1985098,61.19850981,0,0,702.3614569,34867.6743,334893.1058,230.8409
